
8.23,20.46,8.08,906,Moderate Risk
6.23,29.82,5.95,840,Moderate Risk
8.41,16.66,5.48,847,Moderate Risk
6.83,21.28,9.27,625,Moderate Risk
7.10,16.33,5.36,599,Moderate Risk
7.98,34.52,5.15,853,Moderate Risk
7.66,25.43,0.42,419,Low Risk
8.23,28.38,0.69,198,Low Risk
7.00,25.90,0.07,91,Low Risk
6.93,24.36,9.13,891,Moderate Risk
6.08,21.99,4.08,936,Moderate Risk
7.16,26.10,4.69,145,Low Risk
7.81,24.90,8.45,865,Moderate Risk
6.75,20.94,6.09,851,Moderate Risk
7.16,29.06,6.09,828,Moderate Risk
6.55,25.32,2.96,204,Low Risk
7.93,34.91,8.34,749,Moderate Risk
6.15,32.52,1.66,647,Moderate Risk
7.76,25.04,0.53,248,Low Risk
6.95,24.03,1.92,129,Low Risk
6.10,36.35,2.68,755,Moderate Risk
8.13,26.75,2.82,138,Low Risk
7.22,24.99,6.71,557,Moderate Risk
7.50,29.78,2.18,115,Low Risk
7.83,29.03,6.77,735,Moderate Risk
7.64,30.27,0.91,388,Low Risk
7.83,24.74,1.47,207,Low Risk
7.91,35.77,5.09,664,Moderate Risk
7.47,15.25,9.22,788,Moderate Risk
6.91,15.57,8.60,741,Moderate Risk
6.61,21.67,9.69,571,Moderate Risk
8.26,29.14,6.50,597,Moderate Risk
8.43,17.40,6.76,815,Moderate Risk
6.89,21.70,6.25,950,Moderate Risk
6.28,21.45,6.23,623,Moderate Risk
6.56,29.08,1.47,187,Low Risk
7.68,33.86,5.44,796,Moderate Risk
6.43,35.71,3.86,908,Moderate Risk
7.95,28.02,4.42,440,Low Risk
8.31,34.30,5.24,876,Moderate Risk
8.41,27.94,1.28,362,Low Risk
6.02,23.96,3.60,726,Moderate Risk
8.39,26.30,0.63,122,Low Risk
7.85,15.15,9.80,691,Moderate Risk
6.21,17.08,1.19,605,Moderate Risk
7.04,29.48,2.58,379,Low Risk
7.75,35.33,8.91,830,Moderate Risk
8.39,27.48,4.83,358,Low Risk
6.41,30.17,1.36,693,Moderate Risk
6.32,15.41,3.84,548,Moderate Risk
7.18,28.76,1.16,260,Low Risk
8.42,25.84,2.00,275,Low Risk
8.43,28.57,0.52,443,Low Risk
6.57,25.48,4.38,299,Low Risk
6.80,35.33,8.07,537,Moderate Risk
8.27,33.62,5.86,604,Moderate Risk
7.84,20.02,6.06,654,Moderate Risk
8.43,24.29,2.01,245,Low Risk
8.23,29.49,3.44,271,Low Risk
6.54,16.03,8.45,728,Moderate Risk
7.90,29.09,0.88,192,Low Risk
6.12,21.60,8.58,746,Moderate Risk
8.04,27.70,4.84,422,Low Risk
7.50,17.48,8.37,626,Moderate Risk
8.39,24.90,3.18,182,Low Risk
8.40,28.33,3.39,444,Low Risk
6.13,24.56,7.52,565,Moderate Risk
6.40,35.61,7.85,908,Moderate Risk
7.21,25.50,2.30,243,Low Risk
8.20,24.26,9.73,728,Moderate Risk
8.04,29.58,0.84,427,Low Risk
8.41,30.70,0.69,264,Low Risk
7.54,23.80,5.96,830,Moderate Risk
6.64,20.15,7.23,591,Moderate Risk
6.06,36.03,9.61,647,Moderate Risk
6.56,29.25,4.05,425,Low Risk
7.69,29.31,0.25,431,Low Risk
8.32,17.68,6.03,547,Moderate Risk
6.80,28.33,2.90,416,Low Risk
8.19,24.60,4.33,115,Low Risk
6.99,29.18,4.88,214,Low Risk
6.77,30.25,0.65,381,Low Risk
7.27,29.28,4.86,173,Low Risk
7.11,26.51,4.26,348,Low Risk
8.28,15.38,7.12,570,Moderate Risk
7.17,19.36,6.46,664,Moderate Risk
6.69,26.55,1.85,93,Low Risk
8.11,27.68,2.06,205,Low Risk
8.50,26.34,2.51,98,Low Risk
7.62,27.04,1.79,385,Low Risk
6.63,35.65,6.57,815,Moderate Risk
6.60,18.36,9.94,588,Moderate Risk
6.14,28.40,6.52,843,Moderate Risk
6.19,19.98,6.07,725,Moderate Risk
8.29,26.12,4.10,293,Low Risk
6.24,22.62,3.13,611,Moderate Risk
7.21,28.03,9.11,770,Moderate Risk
7.75,20.71,9.69,788,Moderate Risk
8.13,27.24,4.97,403,Low Risk
6.43,21.34,2.90,780,Moderate Risk
7.09,36.10,7.70,913,Moderate Risk
6.63,30.93,1.32,238,Low Risk
6.64,16.35,7.66,860,Moderate Risk
6.76,30.85,8.19,630,Moderate Risk
7.47,27.69,1.25,438,Low Risk
6.04,32.68,9.77,666,Moderate Risk
7.02,25.34,9.86,950,Moderate Risk
6.47,17.37,9.37,736,Moderate Risk
8.42,28.78,4.96,178,Low Risk
7.46,28.60,2.46,331,Low Risk
8.17,24.31,5.82,788,Moderate Risk
6.49,26.02,4.20,539,Moderate Risk
8.03,25.47,2.06,255,Low Risk
7.04,25.70,4.24,85,Low Risk
6.44,23.85,6.64,835,Moderate Risk
7.90,27.24,0.71,274,Low Risk
7.91,29.72,3.33,177,Low Risk
8.49,24.75,0.18,447,Low Risk
7.95,35.59,7.50,616,Moderate Risk
6.36,32.50,6.41,904,Moderate Risk
6.81,25.35,0.63,153,Low Risk
7.13,22.38,9.65,834,Moderate Risk
6.32,16.63,0.23,583,Moderate Risk
7.97,18.76,5.90,844,Moderate Risk
7.32,32.11,7.76,703,Moderate Risk
8.36,24.37,7.88,856,Moderate Risk
7.47,24.54,0.34,269,Low Risk
7.31,22.10,9.06,774,Moderate Risk
6.18,35.91,9.19,764,Moderate Risk
6.37,28.17,5.61,671,Moderate Risk
8.12,28.77,4.82,221,Low Risk
8.48,28.02,0.45,394,Low Risk
7.04,27.44,5.62,532,Moderate Risk
8.03,28.40,4.09,442,Low Risk
7.57,24.52,7.73,776,Moderate Risk
8.40,29.45,4.04,135,Low Risk
6.59,16.48,6.84,814,Moderate Risk
7.36,27.42,1.01,365,Low Risk
7.02,24.20,1.33,156,Low Risk
7.35,24.93,1.40,103,Low Risk
6.67,30.26,0.46,233,Low Risk
7.24,24.59,5.41,746,Moderate Risk
7.56,18.23,7.94,794,Moderate Risk
6.20,23.30,6.10,746,Moderate Risk
7.86,16.03,5.75,625,Moderate Risk
7.77,34.62,6.81,613,Moderate Risk
8.20,27.52,3.40,444,Low Risk
7.07,28.35,3.62,254,Low Risk
6.15,20.29,3.14,939,Moderate Risk
7.15,24.61,7.12,810,Moderate Risk
6.34,27.14,1.62,670,Moderate Risk
7.62,29.79,0.13,111,Low Risk
6.12,33.71,5.96,851,Moderate Risk
6.93,31.88,9.42,806,Moderate Risk
6.21,26.87,6.09,879,Moderate Risk
6.01,27.97,7.83,636,Moderate Risk
8.40,29.66,6.73,937,Moderate Risk
8.49,24.43,4.97,367,Low Risk
7.39,31.59,7.18,823,Moderate Risk
6.60,36.04,8.24,542,Moderate Risk
8.28,28.67,2.25,327,Low Risk
8.31,25.90,3.36,446,Low Risk
8.14,24.92,2.24,301,Low Risk
7.36,24.26,4.52,359,Low Risk
6.19,27.10,8.85,547,Moderate Risk
6.22,36.25,3.45,747,Moderate Risk
8.24,24.39,3.75,209,Low Risk
8.19,31.99,8.60,553,Moderate Risk
7.09,31.89,5.15,784,Moderate Risk
6.82,22.30,5.35,725,Moderate Risk
7.61,24.33,8.61,764,Moderate Risk
8.02,28.39,4.91,343,Low Risk
7.83,24.29,6.82,877,Moderate Risk
7.54,25.78,0.86,120,Low Risk
6.58,30.88,1.79,145,Low Risk
6.66,29.10,4.04,195,Low Risk
7.81,26.91,4.95,138,Low Risk
8.01,31.63,9.66,628,Moderate Risk
6.29,21.68,9.71,762,Moderate Risk
6.47,26.62,8.51,791,Moderate Risk
7.70,24.13,3.16,136,Low Risk
6.97,25.17,9.64,748,Moderate Risk
7.41,33.73,6.89,750,Moderate Risk
7.54,24.82,3.93,173,Low Risk
7.94,27.66,7.02,920,Moderate Risk
8.01,30.31,0.17,314,Low Risk
6.70,28.87,1.46,112,Low Risk
7.35,26.17,8.30,777,Moderate Risk
6.31,18.66,6.46,602,Moderate Risk
8.11,29.53,3.64,414,Low Risk
8.11,34.10,5.01,844,Moderate Risk
6.75,22.02,9.05,592,Moderate Risk
6.40,29.85,6.32,557,Moderate Risk
6.17,28.01,3.98,869,Moderate Risk
7.44,29.26,1.20,273,Low Risk
6.23,31.45,2.94,892,Moderate Risk
7.70,18.74,9.78,713,Moderate Risk
7.70,25.43,4.37,128,Low Risk
7.54,26.90,4.72,320,Low Risk
8.19,26.57,4.99,151,Low Risk
6.95,18.38,8.84,729,Moderate Risk
8.26,33.26,6.04,597,Moderate Risk
6.09,28.79,6.94,844,Moderate Risk
6.28,15.40,3.89,828,Moderate Risk
7.03,25.42,0.29,442,Low Risk
7.49,22.95,9.31,712,Moderate Risk
6.08,17.83,9.49,728,Moderate Risk
7.42,21.89,9.49,892,Moderate Risk
6.77,31.48,9.44,563,Moderate Risk
8.22,32.27,8.15,929,Moderate Risk
7.33,28.51,6.85,746,Moderate Risk
7.47,15.86,8.45,628,Moderate Risk
8.36,20.64,6.00,695,Moderate Risk
7.91,28.11,1.34,384,Low Risk
7.10,29.87,3.91,166,Low Risk
7.19,20.96,9.71,522,Moderate Risk
7.62,27.52,3.51,304,Low Risk
6.50,22.35,8.68,599,Moderate Risk
6.22,16.04,0.93,880,Moderate Risk
6.78,29.06,3.34,109,Low Risk
7.95,27.51,3.51,431,Low Risk
6.64,30.18,0.52,103,Low Risk
6.33,31.57,1.19,700,Moderate Risk
6.55,25.13,1.93,148,Low Risk
7.70,18.21,8.38,844,Moderate Risk
7.54,27.51,0.63,270,Low Risk
7.72,30.28,2.99,236,Low Risk
6.80,27.01,0.10,190,Low Risk
8.25,27.86,6.96,738,Moderate Risk
7.13,23.39,6.20,671,Moderate Risk
7.28,31.71,6.45,550,Moderate Risk
8.37,29.09,3.74,437,Low Risk
8.45,30.11,2.08,82,Low Risk
7.65,29.25,7.20,720,Moderate Risk
8.36,31.14,8.11,827,Moderate Risk
7.35,27.49,1.39,373,Low Risk
6.77,26.48,4.87,226,Low Risk
6.79,25.50,2.49,253,Low Risk
7.40,28.09,1.68,172,Low Risk
7.51,28.40,7.34,718,Moderate Risk
7.10,35.28,5.38,819,Moderate Risk
8.21,29.48,2.16,305,Low Risk
7.07,26.10,3.10,109,Low Risk
6.68,32.48,9.67,808,Moderate Risk
6.02,36.12,8.49,529,Moderate Risk
8.43,22.80,8.80,532,Moderate Risk
8.06,24.44,4.60,105,Low Risk
7.54,22.18,6.24,894,Moderate Risk
8.08,30.98,3.77,420,Low Risk
8.03,28.60,0.78,301,Low Risk
8.33,27.22,4.01,346,Low Risk
6.96,24.42,5.94,576,Moderate Risk
7.39,27.67,2.87,114,Low Risk
6.25,25.41,8.48,626,Moderate Risk
8.41,25.74,1.51,189,Low Risk
8.46,29.92,3.67,369,Low Risk
7.97,24.99,1.25,318,Low Risk
7.13,26.10,4.05,165,Low Risk
7.24,27.08,0.40,419,Low Risk
7.09,26.55,2.73,157,Low Risk
6.73,29.42,4.01,291,Low Risk
7.32,29.61,4.78,255,Low Risk
6.13,34.79,5.44,891,Moderate Risk
8.48,24.79,2.75,126,Low Risk
7.06,18.11,5.23,881,Moderate Risk
8.32,24.99,5.09,548,Moderate Risk
7.81,24.76,3.16,226,Low Risk
6.72,17.37,8.30,875,Moderate Risk
6.55,35.37,5.46,924,Moderate Risk
8.49,29.23,3.32,377,Low Risk
7.93,17.74,9.47,606,Moderate Risk
6.62,34.51,8.45,633,Moderate Risk
6.17,23.38,9.83,943,Moderate Risk
7.74,36.19,6.92,613,Moderate Risk
6.76,30.52,3.78,90,Low Risk
6.55,29.29,2.81,210,Low Risk
7.84,17.11,6.63,916,Moderate Risk
7.70,17.53,9.81,943,Moderate Risk
7.20,26.72,6.27,525,Moderate Risk
8.36,16.46,8.82,847,Moderate Risk
7.70,24.08,3.29,313,Low Risk
8.23,30.11,4.07,144,Low Risk
6.48,32.70,9.06,943,Moderate Risk
6.74,21.53,7.57,739,Moderate Risk
6.26,16.18,9.81,919,Moderate Risk
6.76,21.21,7.75,869,Moderate Risk
8.43,25.99,4.49,127,Low Risk
8.41,32.81,5.31,527,Moderate Risk
7.90,25.20,9.01,540,Moderate Risk
7.30,27.11,5.52,534,Moderate Risk
7.95,24.21,2.55,267,Low Risk
7.38,27.75,4.36,119,Low Risk
6.01,29.13,5.16,601,Moderate Risk
7.25,28.80,0.97,290,Low Risk
7.50,31.58,7.44,548,Moderate Risk
6.66,25.72,1.09,120,Low Risk
6.51,26.59,4.05,217,Low Risk
6.68,31.76,8.05,692,Moderate Risk
7.56,27.93,4.68,111,Low Risk
6.37,20.29,8.42,640,Moderate Risk
7.80,29.47,3.42,199,Low Risk
7.06,29.03,9.58,648,Moderate Risk
6.88,30.30,2.10,238,Low Risk
8.02,30.52,0.38,425,Low Risk
7.26,22.38,8.72,580,Moderate Risk
6.95,31.34,7.52,789,Moderate Risk
8.20,26.97,2.32,101,Low Risk
6.92,16.27,9.85,755,Moderate Risk
8.15,20.33,5.02,935,Moderate Risk
7.26,26.93,9.51,793,Moderate Risk
6.52,27.23,5.05,606,Moderate Risk
7.53,29.96,4.72,131,Low Risk
6.71,25.55,4.49,299,Low Risk
6.37,18.20,3.35,768,Moderate Risk
6.22,19.16,5.34,730,Moderate Risk
6.60,26.64,4.53,303,Low Risk
7.84,30.00,0.37,307,Low Risk
8.10,29.99,2.60,190,Low Risk
8.15,24.24,2.13,240,Low Risk
6.67,16.82,8.67,701,Moderate Risk
7.65,16.56,5.99,723,Moderate Risk
6.58,34.97,7.64,803,Moderate Risk
7.56,36.12,9.57,528,Moderate Risk
8.22,33.84,6.44,906,Moderate Risk
6.10,24.79,9.83,725,Moderate Risk
8.46,27.71,3.12,230,Low Risk
8.07,28.99,1.86,117,Low Risk
7.90,30.49,4.03,331,Low Risk
7.73,24.41,4.71,250,Low Risk
7.93,27.38,8.95,662,Moderate Risk
8.49,24.35,5.60,717,Moderate Risk
7.92,29.21,2.92,273,Low Risk
6.88,26.12,7.43,716,Moderate Risk
7.54,20.38,5.06,769,Moderate Risk
6.84,24.69,1.62,221,Low Risk
8.43,27.05,5.77,814,Moderate Risk
8.25,20.15,9.11,533,Moderate Risk
7.42,16.82,8.43,764,Moderate Risk
7.95,33.98,5.87,884,Moderate Risk
8.27,28.67,3.77,131,Low Risk
6.61,25.27,0.87,390,Low Risk
7.45,27.16,4.70,161,Low Risk
7.20,27.45,7.52,785,Moderate Risk
7.93,28.93,3.60,133,Low Risk
6.95,29.37,2.35,213,Low Risk
7.77,31.23,9.31,553,Moderate Risk
7.01,17.12,8.22,609,Moderate Risk
6.28,29.24,6.38,555,Moderate Risk
6.27,33.39,1.37,628,Moderate Risk
6.30,22.02,1.45,713,Moderate Risk
6.08,23.78,1.03,900,Moderate Risk
7.33,20.03,6.16,562,Moderate Risk
7.68,25.86,1.16,364,Low Risk
6.32,30.56,8.43,528,Moderate Risk
7.53,18.28,9.93,617,Moderate Risk
7.49,26.95,3.66,247,Low Risk
6.37,17.40,4.54,637,Moderate Risk
7.01,19.50,7.12,881,Moderate Risk
7.89,24.95,9.37,893,Moderate Risk
6.04,23.96,8.94,831,Moderate Risk
6.37,29.23,0.58,919,Moderate Risk
8.49,27.25,1.69,118,Low Risk
7.83,32.47,7.55,781,Moderate Risk
7.16,23.15,6.89,646,Moderate Risk
7.58,28.49,1.33,289,Low Risk
8.12,26.75,5.02,581,Moderate Risk
8.11,29.44,7.81,633,Moderate Risk
6.81,24.84,2.19,110,Low Risk
7.23,19.29,8.71,640,Moderate Risk
7.59,24.33,0.53,422,Low Risk
6.18,24.92,7.82,916,Moderate Risk
8.36,25.47,6.16,822,Moderate Risk
7.08,25.89,3.15,374,Low Risk
6.93,21.41,7.21,828,Moderate Risk
8.27,15.40,7.82,864,Moderate Risk
6.30,22.02,9.34,877,Moderate Risk
6.10,26.48,3.68,524,Moderate Risk
7.71,31.73,6.86,818,Moderate Risk
6.96,35.73,6.03,776,Moderate Risk
7.91,15.55,5.25,698,Moderate Risk
6.17,17.98,8.90,913,Moderate Risk
6.96,24.33,0.03,162,Low Risk
6.59,29.44,2.82,400,Low Risk
7.85,15.41,5.38,620,Moderate Risk
6.57,27.00,1.78,222,Low Risk
7.14,29.76,9.08,600,Moderate Risk
8.05,33.01,6.48,943,Moderate Risk
8.29,30.20,4.78,226,Low Risk
7.81,33.39,8.15,733,Moderate Risk
7.07,26.61,4.51,88,Low Risk
7.43,17.91,5.59,751,Moderate Risk
7.72,30.85,0.03,182,Low Risk
8.19,26.15,3.66,247,Low Risk
8.22,28.92,1.39,263,Low Risk
8.33,19.44,6.90,747,Moderate Risk
8.03,27.52,4.79,323,Low Risk
6.37,31.45,3.02,855,Moderate Risk
7.87,26.23,4.68,375,Low Risk
8.04,26.05,2.10,286,Low Risk
8.20,28.86,9.25,866,Moderate Risk
8.31,26.94,0.54,422,Low Risk
7.27,24.05,8.65,949,Moderate Risk
7.64,27.85,5.11,567,Moderate Risk
6.02,19.86,6.19,587,Moderate Risk
7.43,26.06,3.03,215,Low Risk
7.18,29.86,9.67,943,Moderate Risk
8.41,27.65,2.82,355,Low Risk
8.25,21.32,5.89,622,Moderate Risk
7.99,16.18,9.93,715,Moderate Risk
6.14,32.24,8.81,782,Moderate Risk
7.00,25.75,5.36,585,Moderate Risk
7.74,20.23,9.90,602,Moderate Risk
6.07,27.82,7.01,836,Moderate Risk
6.59,30.03,2.09,206,Low Risk
8.22,25.54,4.06,299,Low Risk
6.32,30.48,3.35,897,Moderate Risk
6.13,34.90,3.44,533,Moderate Risk
7.45,23.88,7.61,741,Moderate Risk
8.37,17.46,5.84,875,Moderate Risk
8.09,25.94,0.38,233,Low Risk
8.44,35.92,8.77,717,Moderate Risk
7.88,24.76,2.97,354,Low Risk
7.09,16.72,9.97,673,Moderate Risk
8.37,32.38,9.54,794,Moderate Risk
7.07,34.55,9.40,735,Moderate Risk
6.88,16.35,8.11,639,Moderate Risk
7.12,27.38,2.21,262,Low Risk
8.04,20.26,5.33,871,Moderate Risk
8.29,27.96,2.24,259,Low Risk
6.89,30.48,2.60,191,Low Risk
7.16,29.14,6.11,816,Moderate Risk
8.25,25.16,0.41,396,Low Risk
6.12,35.89,9.70,597,Moderate Risk
7.96,24.33,9.19,670,Moderate Risk
7.14,27.96,3.81,443,Low Risk
6.94,18.11,5.15,690,Moderate Risk
7.12,30.03,4.66,83,Low Risk
7.05,29.57,8.82,626,Moderate Risk
7.89,17.98,6.89,698,Moderate Risk
8.32,26.85,2.78,300,Low Risk
7.23,30.50,4.47,316,Low Risk
8.08,27.13,4.29,231,Low Risk
7.83,28.41,9.59,658,Moderate Risk
6.83,28.82,1.75,271,Low Risk
7.47,24.90,0.90,308,Low Risk
7.67,33.97,8.81,941,Moderate Risk
6.06,36.47,8.97,691,Moderate Risk
6.99,18.80,8.72,943,Moderate Risk
8.48,31.26,5.11,896,Moderate Risk
7.59,24.10,6.60,733,Moderate Risk
6.84,22.47,5.63,825,Moderate Risk
6.62,24.25,0.69,118,Low Risk
6.52,25.76,5.96,889,Moderate Risk
7.00,26.95,0.14,201,Low Risk
6.48,35.88,3.25,681,Moderate Risk
6.34,32.91,9.32,730,Moderate Risk
6.91,28.26,3.04,328,Low Risk
7.52,31.28,9.40,708,Moderate Risk
6.37,26.40,2.50,528,Moderate Risk
6.11,15.45,3.15,632,Moderate Risk
6.09,25.17,6.28,615,Moderate Risk
6.67,18.54,7.62,690,Moderate Risk
6.47,17.12,5.01,578,Moderate Risk
7.35,23.75,8.82,811,Moderate Risk
7.14,30.36,0.40,232,Low Risk
6.81,16.21,9.22,946,Moderate Risk
8.08,29.05,1.96,92,Low Risk
7.26,30.25,8.84,925,Moderate Risk
6.23,20.87,4.01,921,Moderate Risk
6.74,32.66,8.33,926,Moderate Risk
8.43,19.99,6.72,906,Moderate Risk
8.44,28.78,1.76,124,Low Risk
6.64,25.04,9.18,547,Moderate Risk
6.42,16.31,2.46,867,Moderate Risk
7.24,28.08,2.44,402,Low Risk
7.20,15.27,8.14,615,Moderate Risk
7.03,29.37,1.06,158,Low Risk
7.32,30.67,2.22,443,Low Risk
6.58,31.74,5.04,902,Moderate Risk
6.29,21.68,8.30,936,Moderate Risk
7.43,30.91,1.48,226,Low Risk
8.33,33.26,5.48,892,Moderate Risk
6.34,33.21,7.11,692,Moderate Risk
7.76,25.07,8.61,561,Moderate Risk
7.09,32.77,9.36,755,Moderate Risk
6.74,27.87,7.85,884,Moderate Risk
8.13,27.07,6.53,594,Moderate Risk
7.14,28.73,4.34,254,Low Risk
7.46,27.28,1.12,193,Low Risk
7.11,33.49,7.10,811,Moderate Risk
6.20,20.96,9.93,827,Moderate Risk
7.49,27.92,7.37,834,Moderate Risk
7.05,29.04,0.17,274,Low Risk
6.22,21.76,4.96,934,Moderate Risk
7.49,30.29,6.15,666,Moderate Risk
6.03,15.46,6.90,521,Moderate Risk
6.52,26.09,7.20,553,Moderate Risk
7.95,18.81,5.58,830,Moderate Risk
6.09,16.99,2.23,909,Moderate Risk
7.62,20.06,9.42,555,Moderate Risk
8.37,30.75,6.97,597,Moderate Risk
6.43,31.58,2.37,536,Moderate Risk
7.04,24.28,3.22,208,Low Risk
7.44,16.08,9.22,793,Moderate Risk
7.13,27.86,8.88,554,Moderate Risk
7.55,27.22,4.05,417,Low Risk
7.01,24.35,0.38,294,Low Risk
6.37,18.57,0.48,646,Moderate Risk
6.22,25.44,2.84,832,Moderate Risk
7.86,29.00,6.29,525,Moderate Risk
6.60,18.55,5.84,749,Moderate Risk
8.12,16.65,6.34,713,Moderate Risk
7.86,23.28,7.17,553,Moderate Risk
6.12,25.07,0.19,758,Moderate Risk
6.50,24.23,1.05,247,Low Risk
6.73,27.56,3.60,218,Low Risk
7.49,28.28,1.55,415,Low Risk
8.03,24.46,0.75,154,Low Risk
6.15,18.16,6.41,829,Moderate Risk
6.62,28.28,8.15,815,Moderate Risk
6.94,19.59,7.53,589,Moderate Risk
6.46,27.45,8.17,737,Moderate Risk
7.36,16.30,6.66,863,Moderate Risk
7.20,16.62,7.35,578,Moderate Risk
6.79,27.57,2.72,355,Low Risk
7.29,28.50,9.93,754,Moderate Risk
6.89,26.81,1.83,175,Low Risk
6.86,29.77,2.15,97,Low Risk
6.66,26.06,2.89,261,Low Risk
7.35,18.40,9.75,898,Moderate Risk
7.11,24.39,9.88,782,Moderate Risk
6.49,26.61,7.95,559,Moderate Risk
6.03,28.54,6.29,778,Moderate Risk
6.38,21.01,5.20,860,Moderate Risk
6.11,34.31,9.71,932,Moderate Risk
7.08,18.04,6.96,917,Moderate Risk
6.56,18.85,9.45,695,Moderate Risk
7.05,30.98,3.17,104,Low Risk
6.82,25.01,3.34,448,Low Risk
7.34,23.91,8.55,538,Moderate Risk
7.81,30.22,1.50,328,Low Risk
7.20,28.14,9.46,681,Moderate Risk
6.16,19.53,5.08,808,Moderate Risk
6.04,15.86,9.26,749,Moderate Risk
6.53,24.86,3.37,224,Low Risk
7.06,33.63,7.16,767,Moderate Risk
6.11,26.17,4.83,859,Moderate Risk
6.82,30.80,6.27,870,Moderate Risk
8.22,26.56,5.04,672,Moderate Risk
6.22,32.00,9.67,702,Moderate Risk
8.37,23.07,6.92,664,Moderate Risk
8.14,27.87,2.51,130,Low Risk
8.08,29.31,9.10,579,Moderate Risk
8.16,25.25,2.94,158,Low Risk
6.20,28.71,3.72,605,Moderate Risk
6.38,17.34,1.02,662,Moderate Risk
6.34,17.25,9.00,755,Moderate Risk
6.28,28.48,2.86,861,Moderate Risk
6.82,28.41,2.59,413,Low Risk
8.08,17.22,9.20,901,Moderate Risk
6.63,31.86,8.05,570,Moderate Risk
6.61,25.10,1.41,229,Low Risk
7.69,17.75,7.69,742,Moderate Risk
6.24,20.97,9.13,610,Moderate Risk
6.90,28.00,0.79,113,Low Risk
6.74,27.36,8.25,711,Moderate Risk
8.12,34.02,5.47,784,Moderate Risk
7.29,32.79,6.69,846,Moderate Risk
7.62,28.94,4.93,368,Low Risk
6.32,23.51,6.98,886,Moderate Risk
8.32,25.03,0.34,450,Low Risk
6.81,23.46,7.63,724,Moderate Risk
7.77,28.82,0.33,258,Low Risk
8.39,24.37,4.55,206,Low Risk
7.27,25.09,1.51,239,Low Risk
7.27,18.38,8.24,691,Moderate Risk
6.29,35.18,3.14,664,Moderate Risk
6.98,27.33,4.54,154,Low Risk
8.13,26.61,4.29,297,Low Risk
6.34,26.06,7.72,901,Moderate Risk
8.29,26.17,4.81,237,Low Risk
7.67,26.11,7.89,655,Moderate Risk
7.05,25.03,0.73,152,Low Risk
7.37,27.48,1.92,225,Low Risk
6.38,15.82,5.51,629,Moderate Risk
6.54,17.48,9.47,647,Moderate Risk
6.72,29.22,0.75,405,Low Risk
6.96,26.99,0.43,294,Low Risk
8.29,24.01,1.57,284,Low Risk
6.92,33.11,6.41,820,Moderate Risk
7.31,29.21,3.99,228,Low Risk
6.41,25.90,8.26,698,Moderate Risk
7.84,24.19,0.72,394,Low Risk
7.40,28.29,1.96,119,Low Risk
7.10,26.90,3.00,289,Low Risk
8.37,23.00,6.27,649,Moderate Risk
8.23,19.27,6.85,775,Moderate Risk
7.65,30.32,1.24,362,Low Risk
8.30,19.75,9.44,584,Moderate Risk
7.41,25.21,3.41,306,Low Risk
8.07,21.36,7.13,871,Moderate Risk
7.02,31.63,5.24,827,Moderate Risk
6.22,36.30,2.23,590,Moderate Risk
8.48,28.25,8.46,671,Moderate Risk
6.41,27.24,8.18,537,Moderate Risk
6.63,28.37,3.96,285,Low Risk
6.41,25.86,5.89,648,Moderate Risk
6.84,26.01,2.58,245,Low Risk
6.72,15.92,6.90,844,Moderate Risk
7.50,28.88,3.09,361,Low Risk
8.49,25.46,8.44,937,Moderate Risk
6.13,19.31,2.17,657,Moderate Risk
7.95,26.77,0.15,133,Low Risk
6.32,27.46,2.69,898,Moderate Risk
6.05,22.94,1.91,542,Moderate Risk
7.60,15.47,5.08,627,Moderate Risk
8.18,27.48,2.04,296,Low Risk
6.44,32.42,7.63,539,Moderate Risk
6.85,29.96,2.41,415,Low Risk
6.42,31.23,7.07,693,Moderate Risk
8.27,35.06,5.79,725,Moderate Risk
6.68,16.31,9.86,950,Moderate Risk
7.11,16.44,10.00,890,Moderate Risk
8.24,24.29,8.70,762,Moderate Risk
7.38,25.50,7.60,836,Moderate Risk
8.33,26.15,3.87,96,Low Risk
8.32,26.73,7.53,700,Moderate Risk
7.15,31.05,9.57,768,Moderate Risk
7.46,27.49,0.23,450,Low Risk
6.58,25.18,5.38,841,Moderate Risk
8.48,25.42,2.18,151,Low Risk
6.70,29.31,5.58,662,Moderate Risk
7.96,27.99,4.66,228,Low Risk
6.78,34.44,5.76,533,Moderate Risk
6.78,29.54,5.51,606,Moderate Risk
6.26,28.62,9.60,809,Moderate Risk
7.40,15.40,5.52,908,Moderate Risk
6.61,24.05,8.46,875,Moderate Risk
6.37,23.34,3.20,619,Moderate Risk
6.57,26.46,4.38,189,Low Risk
6.63,26.15,4.70,356,Low Risk
7.26,26.28,2.79,83,Low Risk
6.96,27.91,3.80,188,Low Risk
6.19,33.30,5.99,875,Moderate Risk
7.34,17.95,5.80,590,Moderate Risk
7.97,31.35,6.36,846,Moderate Risk
7.44,26.03,3.52,274,Low Risk
8.44,26.98,3.16,288,Low Risk
6.25,15.39,6.12,858,Moderate Risk
8.05,25.22,1.33,213,Low Risk
7.26,26.27,2.53,90,Low Risk
7.30,26.46,0.42,321,Low Risk
7.30,25.91,0.73,133,Low Risk
6.81,27.86,2.43,187,Low Risk
6.81,29.96,0.20,147,Low Risk
7.58,24.31,2.45,162,Low Risk
6.11,30.88,6.55,675,Moderate Risk
7.47,30.54,0.61,239,Low Risk
7.81,24.03,4.37,182,Low Risk
6.89,35.13,9.13,674,Moderate Risk
